AREA building outer=1 offset=2688027 size=7 clippings=0 points=(1.533,33.524)(-3.905,34.729)(-3.467,36.687)(-2.155,36.386)(-1.842,38.294)(2.345,37.440)(1.658,34.026)
AREA building outer=1 offset=2749325 size=6 clippings=0 points=(-3.842,247.783)(0.220,247.532)(0.345,252.603)(-2.592,252.704)(-3.467,252.804)(-3.780,249.440)
AREA building outer=1 offset=2688924 size=4 clippings=0 points=(-0.717,44.169)(-3.780,44.872)(-2.967,48.939)(0.033,48.286)
AREA building outer=1 offset=2706123 size=5 clippings=0 points=(-1.155,188.983)(-3.655,191.996)(-0.842,194.356)(1.720,191.394)(0.283,190.239)
AREA building outer=1 offset=2687836 size=11 clippings=0 points=(-3.530,53.358)(-2.592,53.157)(-2.530,53.408)(-1.967,53.258)(-2.030,53.006)(-0.155,52.555)(0.845,56.421)(0.283,56.572)(0.283,56.722)(-2.092,57.475)(-2.655,57.576)
AREA leisure_garden outer=1 offset=2770931 size=7 clippings=0 points=(4.720,252.352)(0.345,252.603)(-2.592,252.704)(-2.530,254.562)(-1.342,254.511)(-1.092,257.173)(4.345,256.972)
AREA landuse_grass outer=1 offset=2724245 size=17 clippings=0 points=(-1.842,151.273)(-2.280,151.775)(7.970,160.663)(18.470,170.003)(29.158,179.794)(39.408,189.737)(44.283,194.205)(47.845,197.168)(52.595,200.733)(55.658,202.491)(56.095,201.436)(52.970,199.779)(48.595,197.017)(44.345,193.653)(21.658,171.911)(9.658,161.517)(2.783,155.140)
AREA building outer=1 offset=2689665 size=15 clippings=0 points=(-0.155,56.823)(0.095,57.978)(0.595,57.877)(0.095,61.141)(-0.155,61.141)(-0.217,61.593)(0.095,61.643)(-0.092,62.949)(-2.280,62.647)(-1.842,59.685)(-1.842,59.434)(-1.717,59.384)(-1.780,58.982)(-1.842,58.982)(-2.092,57.475)
AREA amenity_parking outer=1 offset=2771440 size=7 clippings=0 points=(32.970,249.339)(5.908,246.477)(-2.092,246.929)(-2.155,244.469)(32.845,241.607)(34.908,241.858)(36.345,242.611)
AREA building outer=1 offset=2708436 size=4 clippings=0 points=(-1.842,38.294)(-0.717,44.169)(3.595,43.265)(2.345,37.440)
AREA highway_service outer=1 offset=2771203 size=20 clippings=0 points=(4.720,252.352)(4.345,256.972)(-1.092,257.173)(-0.905,259.733)(4.783,259.583)(4.908,262.746)(6.970,262.696)(7.408,271.232)(9.720,271.182)(9.720,270.228)(11.220,270.178)(11.283,271.082)(12.783,271.031)(13.033,262.847)(11.908,262.847)(9.908,262.847)(10.033,255.967)(7.408,256.118)(7.158,252.302)(5.408,252.352)
AREA highway_pedestrian outer=1 offset=2735148 size=90 clippings=0 points=(137.720,48.839)(138.470,48.789)(141.533,48.537)(144.908,48.387)(148.470,48.035)(161.095,47.483)(161.970,48.136)(160.970,48.537)(159.033,49.441)(145.095,50.496)(142.720,50.747)(142.033,50.797)(141.345,50.797)(135.158,51.249)(131.783,51.400)(130.783,51.550)(130.033,51.550)(126.845,51.500)(112.533,51.701)(107.720,51.450)(106.658,51.299)(105.908,51.651)(105.783,52.303)(102.970,54.613)(101.470,54.212)(101.033,53.258)(100.470,52.605)(99.783,52.203)(98.283,51.902)(83.283,50.998)(76.158,50.747)(72.533,49.391)(70.220,49.291)(65.908,49.140)(64.283,48.989)(62.033,48.939)(55.970,48.789)(51.095,48.688)(48.158,48.638)(44.095,48.889)(32.283,49.140)(24.095,49.341)(14.220,50.395)(6.158,51.600)(-0.155,52.555)(-1.030,48.487)(1.658,47.885)(3.908,47.383)(4.283,47.132)(4.345,46.780)(4.658,49.240)(20.783,46.780)(26.908,46.228)(32.408,46.228)(37.720,46.177)(37.658,45.675)(40.908,45.625)(42.095,45.625)(42.158,46.228)(43.720,46.278)(46.595,46.278)(48.345,44.621)(50.095,44.671)(51.783,44.671)(53.533,46.328)(56.783,46.328)(58.220,46.378)(60.283,46.328)(62.220,44.822)(62.720,45.223)(63.470,45.173)(63.658,45.023)(65.158,45.073)(67.783,45.123)(70.533,45.123)(74.470,45.223)(77.283,45.324)(79.845,45.274)(81.470,45.274)(82.970,46.931)(84.470,46.680)(88.033,45.525)(94.720,45.826)(99.783,46.177)(103.970,48.236)(107.345,48.738)(108.283,49.441)(116.845,49.542)(121.220,49.391)(128.533,49.391)
AREA building outer=1 offset=2727418 size=5 clippings=0 points=(1.720,191.394)(-0.717,194.256)(3.095,197.469)(5.533,194.607)(3.658,193.000)
AREA building outer=1 offset=2708455 size=7 clippings=0 points=(3.595,43.265)(-0.717,44.169)(0.033,48.286)(3.908,47.383)(4.283,47.132)(4.345,46.780)(4.220,46.278)
AREA building outer=1 offset=2711863 size=7 clippings=0 points=(0.908,78.615)(-0.655,83.184)(-0.530,83.887)(6.783,85.293)(7.158,81.979)(5.095,81.628)(5.158,79.519)
AREA highway_pedestrian outer=1 offset=2707846 size=21 clippings=0 points=(0.470,29.055)(0.033,27.147)(2.033,26.745)(2.033,22.377)(4.533,21.874)(4.470,17.807)(14.595,16.100)(15.345,19.916)(23.658,18.309)(24.408,21.824)(25.658,21.623)(25.845,23.029)(27.158,28.904)(27.470,30.963)(27.720,41.357)(26.908,41.357)(26.908,46.228)(20.783,46.780)(4.658,49.240)(4.345,46.780)(0.908,30.662)
